track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity_category,duration_minutes,explicit_label
1PR5pyPiOEEQ02oJYq402x,Boyce Avenue;Fifth Harmony,"Cover Sessions, Vol. 3",Mirrors,57.0,292566.0,False,0.545,0.658,1.0,-7.174,1.0,0.0474,0.496,0.0,0.105,0.683,76.971,4.0,acoustic,High,4.88,Non-Explicit
068qo0w1Ki0cjnFYOUhAm2,Boyce Avenue,Stand by Me,Stand by Me,60.0,199019.0,False,0.728,0.266,8.0,-7.322,1.0,0.0293,0.872,1.03e-05,0.114,0.307,115.189,4.0,acoustic,High,3.32,Non-Explicit
2RFt6ZWQbr9mPhsft9u9eX,Gabrielle Aplin;JP Cooper,Dear Happy,Losing Me,61.0,181760.0,False,0.66,0.407,7.0,-8.381,1.0,0.0571,0.236,0.0,0.109,0.257,133.86,4.0,acoustic,High,3.03,Non-Explicit
59pUIlXjQupbiYwt40uUTi,Mone Kamishiraishi,chouchou,なんでもないや - movie ver.,49.0,349920.0,False,0.357,0.161,8.0,-10.667,1.0,0.0388,0.971,1.4e-05,0.358,0.325,83.449,4.0,acoustic,Moderate,5.83,Non-Explicit
0VhZ5JYfqPojSYeGWnk4dL,John Adams,You’re Beautiful (Acoustic),You’re Beautiful - Acoustic,55.0,204973.0,False,0.479,0.154,2.0,-11.282,1.0,0.0352,0.915,0.0,0.0974,0.36,147.207,4.0,acoustic,High,3.42,Non-Explicit
0ltIx8PLjtWoS9zn9PqsZW,Kitri,Hikare Inochi,Hikare Inochi,51.0,322146.0,False,0.592,0.769,2.0,-5.268,1.0,0.0311,0.319,4.66e-06,0.137,0.385,102.033,4.0,acoustic,High,5.37,Non-Explicit
7ACW42whcdOiUxiNVu7ltx,Tyler Ward,Songs From Nashville,How To Lose a Girl,46.0,210375.0,False,0.7,0.454,7.0,-10.39,0.0,0.0388,0.55,0.0022,0.121,0.34,80.011,3.0,acoustic,Moderate,3.51,Non-Explicit
4qTHoIp62ngNDpUJwW3hZ7,Boyce Avenue,"Cover Sessions, Vol. 6",Can’t Help Falling in Love,57.0,131000.0,False,0.402,0.197,5.0,-10.775,1.0,0.0295,0.858,1.05e-06,0.114,0.148,100.044,3.0,acoustic,High,2.18,Non-Explicit
4VbDTk82rqWqVgoQC93CkC,Andrew Belle,Dive Deep (Hushed),Dive Deep (Hushed),58.0,218531.0,False,0.507,0.378,9.0,-9.019,1.0,0.0332,0.852,0.000212,0.0937,0.085,135.86,4.0,acoustic,High,3.64,Non-Explicit
1pG5nd6gmfbMwUfT5shDQe,Ben Woodward,When the Party's over (Acoustic Piano),When the Party's over (Acoustic Piano),51.0,195945.0,False,0.619,0.226,4.0,-13.453,1.0,0.0641,0.959,4.42e-05,0.106,0.188,124.96,3.0,acoustic,High,3.27,Non-Explicit
2WZyfujzMweFLnozyUJBkW,Augustana,All The Stars and Boulevards,Boston,63.0,245933.0,False,0.404,0.571,0.0,-5.069,1.0,0.0303,0.182,2.08e-05,0.129,0.29,147.01,4.0,acoustic,High,4.1,Non-Explicit
6gijbGNDNNJgT60Aj7UCyc,Matthew Perryman Jones,Living in the Shadows,Living in the Shadows,53.0,212386.0,False,0.418,0.79,4.0,-6.599,0.0,0.0506,0.0284,9.96e-06,0.117,0.197,175.975,4.0,acoustic,High,3.54,Non-Explicit
5pq4v03P5PxMcnCagg4S3Z,Boyce Avenue,"Cover Sessions, Vol. 4",In Case You Didn’t Know,60.0,225165.0,False,0.633,0.299,11.0,-7.798,1.0,0.0353,0.833,0.0,0.109,0.341,147.549,4.0,acoustic,High,3.75,Non-Explicit
08OjvLnGR3M0HUhcePeMNO,Andrew Foy;Renee Foy,death bed (coffee for your head),death bed (coffee for your head),47.0,112008.0,False,0.565,0.0392,1.0,-28.276,1.0,0.045,0.835,0.183,0.117,0.601,125.399,4.0,acoustic,Moderate,1.87,Non-Explicit
65VhbQdqvozUntjnlFkFbZ,Kina Grannis,You Are My Sunshine,You Are My Sunshine,60.0,123609.0,False,0.664,0.0755,10.0,-19.836,1.0,0.0389,0.91,0.0,0.164,0.575,80.004,1.0,acoustic,High,2.06,Non-Explicit
05pKAafT85jeeNhZ6kq7HT,Jason Mraz,I Won't Give Up,I Won't Give Up,66.0,240165.0,False,0.585,0.303,4.0,-10.058,1.0,0.0398,0.694,0.0,0.115,0.142,136.703,3.0,acoustic,High,4.0,Non-Explicit
3PG6V5yuFfo4APiovOQoRv,Ray LaMontagne;Sierra Ferrell,I Was Born To Love You,I Was Born To Love You,67.0,265843.0,False,0.65,0.271,9.0,-11.081,1.0,0.0314,0.794,6.9e-05,0.196,0.21,78.036,4.0,acoustic,High,4.43,Non-Explicit
5O9R57EozcpLKGQBzadPVy,Meg Birch,Life Sucks Playlist,Only Love Can Hurt Like This,43.0,194194.0,False,0.534,0.213,1.0,-8.64,1.0,0.0283,0.884,0.0,0.107,0.0998,98.385,4.0,acoustic,Moderate,3.24,Non-Explicit
6ta5yavnnEfCE4faU0jebM,Catherine Feeny,Hurricane Glass,Mr Blue,54.0,154600.0,False,0.456,0.386,10.0,-10.293,1.0,0.032,0.835,0.108,0.389,0.612,165.733,4.0,acoustic,High,2.58,Non-Explicit
7BRCa8MPiyuvr2VU3O9W0F,Joshua Hyslop,Where The Mountain Meets The Valley,Do Not Let Me Go,60.0,158960.0,False,0.409,0.234,3.0,-13.711,1.0,0.0323,0.338,5e-05,0.0895,0.145,139.832,4.0,acoustic,High,2.65,Non-Explicit
5ZhaKUsY68U0lgREFWfoxg,Ross Copperman,Holding On And Letting Go - Single,Holding On And Letting Go,49.0,319000.0,False,0.502,0.53,2.0,-9.573,1.0,0.0266,0.805,0.000738,0.0728,0.102,78.046,4.0,acoustic,Moderate,5.32,Non-Explicit
4zcMBfbQZvBSHQBGDd6gsN,JJ Heller,You Already Know,You Already Know,57.0,214360.0,False,0.496,0.117,0.0,-12.884,1.0,0.0301,0.933,0.0,0.126,0.318,78.068,4.0,acoustic,High,3.57,Non-Explicit
7bhHLZxkRekrNPPkEdDTbn,Ben Woodward,Believer (Remix),Believer (Remix),42.0,204480.0,False,0.585,0.724,1.0,-6.513,0.0,0.0745,0.315,0.0681,0.0448,0.333,187.484,3.0,acoustic,Moderate,3.41,Non-Explicit
5rwq6R0Uq0BngM3rdmCeNg,Howie Day,Stop All the World Now (Special Edition),Collide - Acoustic Version,67.0,277000.0,False,0.582,0.253,10.0,-11.43,1.0,0.0259,0.827,2.95e-05,0.091,0.294,90.186,4.0,acoustic,High,4.62,Non-Explicit
2lxBZVbkiCXC1soks2RXwV,Ben Rector,Magic,Love Like This,61.0,214240.0,False,0.637,0.14,2.0,-11.472,1.0,0.0407,0.903,0.0,0.107,0.392,139.78,4.0,acoustic,High,3.57,Non-Explicit
38YgZVHPWOWsKrsCXz6JyP,Matt Nathanson,Some Mad Hope,Come On Get Higher,71.0,215173.0,False,0.672,0.623,9.0,-5.699,1.0,0.0297,0.241,0.0,0.0848,0.617,92.018,4.0,acoustic,High,3.59,Non-Explicit
6XrNrp7UtGgyZcHJ0ckL0w,Rachael Yamagata,Something In the Rain (Music from the Original TV Series),"""Something In the Rain"" (Something In the Rain, Pt. 1) [Music from the Original TV Series]",49.0,296862.0,False,0.422,0.272,4.0,-10.772,0.0,0.0353,0.496,1.07e-05,0.0704,0.113,143.413,4.0,acoustic,Moderate,4.95,Non-Explicit
72R0X0h8YaxYNpegeoOl0M,Parachute,The Way It Was,Kiss Me Slowly,61.0,235813.0,False,0.47,0.801,9.0,-6.426,1.0,0.0352,0.0758,3.53e-05,0.218,0.431,173.92,4.0,acoustic,High,3.93,Non-Explicit
6R6ux6KaKrhAg2EIB2krdU,Parachute,Wide Awake,Without You,61.0,228933.0,False,0.564,0.864,4.0,-5.121,1.0,0.0341,0.0761,0.0,0.182,0.534,95.984,4.0,acoustic,High,3.82,Non-Explicit
2D9w6sabdMCLSheW5aegwO,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),Absolutely Zero,20.0,339196.0,False,0.521,0.495,5.0,-7.756,1.0,0.027,0.128,0.0,0.296,0.116,135.061,4.0,acoustic,Low,5.65,Non-Explicit
1Qo3taHLFSQpzLm5Sty7M4,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),Sleep All Day,22.0,296843.0,False,0.616,0.81,2.0,-6.51,1.0,0.0668,0.369,0.0,0.107,0.79,97.994,4.0,acoustic,Low,4.95,Non-Explicit
71M4QMn8nrok1KFVXwEEyU,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),You and I Both,35.0,218240.0,False,0.615,0.812,7.0,-6.573,1.0,0.0458,0.184,0.0,0.328,0.74,98.954,4.0,acoustic,Moderate,3.64,Non-Explicit
4lxGVzcUaSF5HW5jtWnShV,Eddie Vedder,Into The Wild (Music For The Motion Picture),Long Nights,60.0,151773.0,False,0.478,0.305,5.0,-13.062,1.0,0.0306,0.675,0.00139,0.169,0.0974,108.66,4.0,acoustic,High,2.53,Non-Explicit
2PIlBukQ6limukVR8Ubb5o,Gabrielle Aplin,English Rain,Please Don't Say You Love Me,59.0,181400.0,False,0.479,0.541,0.0,-9.862,1.0,0.0545,0.737,0.0,0.108,0.321,85.994,4.0,acoustic,High,3.02,Non-Explicit
5p9XWUdvbUzmPCukOmwoU3,KT Tunstall,Eye To The Telescope,Suddenly I See,73.0,201706.0,False,0.587,0.767,0.0,-5.713,1.0,0.0449,0.225,0.0,0.112,0.664,100.38,4.0,acoustic,High,3.36,Non-Explicit
1uSuY2qLCbx1QB7oPUVhFG,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),Who Needs Shelter,22.0,192260.0,False,0.514,0.569,6.0,-7.866,0.0,0.03,0.601,2.21e-06,0.218,0.264,142.597,4.0,acoustic,Low,3.2,Non-Explicit
6twvFrIoIINH8UW8EB8OnU,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),No Stopping Us,19.0,198855.0,False,0.646,0.836,1.0,-6.203,1.0,0.0327,0.301,3.23e-05,0.29,0.727,105.991,4.0,acoustic,Low,3.31,Non-Explicit
2pelUnMKr07JjJpilj9Yew,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),I'll Do Anything,24.0,191889.0,False,0.57,0.711,9.0,-4.155,1.0,0.0703,0.119,0.0,0.352,0.648,163.117,4.0,acoustic,Low,3.2,Non-Explicit
7d0bJhpp0mCYyMXaMgWyMS,JJ Heller,I Dream of You: CALM,Make You Feel My Love,57.0,171293.0,False,0.678,0.199,9.0,-9.785,1.0,0.0307,0.957,3.23e-06,0.0968,0.262,72.006,4.0,acoustic,High,2.85,Non-Explicit
73CbJykoV6WapWGfTeRzTl,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),The Remedy (I Won't Worry),35.0,256440.0,False,0.589,0.867,10.0,-4.523,1.0,0.0385,0.041,0.0,0.306,0.795,94.52,4.0,acoustic,Moderate,4.27,Non-Explicit
3ixLIO5BsTmic0Pp27FaPY,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),Too Much Food,20.0,221425.0,False,0.626,0.926,2.0,-4.441,1.0,0.0477,0.0265,0.0,0.159,0.548,99.997,4.0,acoustic,Low,3.69,Non-Explicit
5ZetMq21bMQN5oo4TtdOxu,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),The Boy's Gone,18.0,255047.0,False,0.686,0.556,1.0,-8.5,0.0,0.0271,0.532,0.0,0.0922,0.36,112.997,4.0,acoustic,Low,4.25,Non-Explicit
73oHkllHIT8fdbzpxiXW40,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),"On Love, in Sadness",19.0,208793.0,False,0.56,0.832,9.0,-5.595,1.0,0.0352,0.108,0.0,0.232,0.802,100.957,4.0,acoustic,Low,3.48,Non-Explicit
4MihgVRpD82EZoT61GW63w,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),Curbside Prophet,23.0,214552.0,False,0.619,0.793,5.0,-5.964,1.0,0.0661,0.263,0.0,0.0828,0.892,177.991,4.0,acoustic,Low,3.58,Non-Explicit
1BECZPXBXzobsfmlzj0g3I,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),"Tonight, Not Again - Live",19.0,264280.0,False,0.56,0.278,3.0,-12.501,1.0,0.0921,0.733,0.0,0.112,0.594,102.187,4.0,acoustic,Low,4.4,Non-Explicit
14vExHBkh1prEAN94wZug8,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),"Tonight, Not Again",18.0,289041.0,False,0.595,0.805,8.0,-7.926,1.0,0.0543,0.0167,1.06e-05,0.0691,0.359,102.44,4.0,acoustic,Low,4.82,Non-Explicit
0fzCtVM9D5UEwiLqcY8Ouq,Eddie Vedder,Into The Wild (Music For The Motion Picture),Hard Sun,65.0,322080.0,False,0.438,0.827,8.0,-6.531,1.0,0.0328,0.0512,0.000402,0.319,0.645,143.377,4.0,acoustic,High,5.37,Non-Explicit
6IF2P93LkyW4GqDQu1yS7H,Susie Suh;Robot Koch,Here with Me,Here with Me,55.0,238971.0,False,0.582,0.375,1.0,-13.277,0.0,0.0329,0.702,0.0631,0.136,0.106,129.909,4.0,acoustic,High,3.98,Non-Explicit
34dnNAUoIPcwnK0RtVMBWZ,Tyler Ward;Lindsey Stirling;Kina Grannis,"Tyler Ward Covers, Vol. 5",The Scientist,47.0,276575.0,False,0.453,0.295,7.0,-12.881,1.0,0.0291,0.518,0.00011,0.293,0.14,146.022,4.0,acoustic,Moderate,4.61,Non-Explicit
5aDpULK8MbJmHl42kR5KNI,Howie Day,Stop All The World Now,Collide,56.0,249120.0,False,0.636,0.625,11.0,-7.895,1.0,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4.0,acoustic,High,4.15,Non-Explicit
1fI1TMpz7FVkpoYBhmiywp,Eden Elf;Ren Avel,get better,get better,53.0,111734.0,False,0.639,0.201,7.0,-16.613,0.0,0.0526,0.907,2.26e-05,0.124,0.4,88.107,4.0,acoustic,High,1.86,Non-Explicit
23Mcmg5O8rBKAOzxvrTjnD,Kitri,Hikare Inochi,Sympathy,49.0,210760.0,False,0.69,0.423,2.0,-9.194,0.0,0.0294,0.883,0.0123,0.111,0.59,130.121,4.0,acoustic,Moderate,3.51,Non-Explicit
0gVbkmFqq5fIkXtJJ3UTfM,Boyce Avenue;Rachel Grae,Let It Go,Let It Go,51.0,255688.0,False,0.599,0.349,1.0,-9.269,1.0,0.0301,0.819,0.0,0.112,0.444,147.913,4.0,acoustic,High,4.26,Non-Explicit
00DuOxungwHwVUX2m37P0P,Chord Overstreet,What You Need,What You Need,53.0,181786.0,False,0.519,0.264,0.0,-11.171,1.0,0.0601,0.918,0.000253,0.237,0.192,140.354,4.0,acoustic,High,3.03,Non-Explicit
2lFlveK1y13WWp3vnQtrr3,Five For Fighting,The Battle for Everything,100 Years,66.0,244600.0,False,0.643,0.569,7.0,-7.459,1.0,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4.0,acoustic,High,4.08,Non-Explicit
2WD93lsfJonaKtrQtpLB2R,Andrew Belle,Nightshade,You're the Sea,56.0,174546.0,False,0.573,0.624,1.0,-9.076,0.0,0.0324,0.471,0.117,0.114,0.529,161.025,4.0,acoustic,High,2.91,Non-Explicit
7njTGO45SkaBTNu35t2Yq0,Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 1",No Direction,47.0,234330.0,False,0.654,0.821,7.0,-5.472,1.0,0.0264,0.00666,0.00299,0.228,0.613,111.958,4.0,acoustic,Moderate,3.91,Non-Explicit
6ivkBaxvclVhwZDE2uwldj,Cary Brothers,Under Control,Belong,51.0,255600.0,False,0.426,0.399,0.0,-8.447,1.0,0.034,0.761,0.00112,0.118,0.217,115.979,4.0,acoustic,High,4.26,Non-Explicit
6Cvti10W0AzmzG9D1tpuKp,The Mayries,As It Was,As It Was,55.0,176542.0,False,0.505,0.21,11.0,-11.349,1.0,0.0295,0.907,0.0,0.11,0.323,80.721,4.0,acoustic,High,2.94,Non-Explicit
03yc0G2OoH1Eeyu7Piy8fK,Jason Mraz,I'm Yours,I'm Yours,60.0,243494.0,False,0.693,0.43,11.0,-9.395,1.0,0.0442,0.565,0.0,0.0928,0.731,151.001,4.0,acoustic,High,4.06,Non-Explicit
5RO0MNa5hBKIM4OcjygadU,Joseph Sullinger,Chi Mai,Chi Mai,40.0,188695.0,False,0.739,0.287,6.0,-14.007,0.0,0.059,0.969,0.961,0.111,0.557,80.64,4.0,acoustic,Moderate,3.14,Non-Explicit
78TKtlSLWK8pZAKKW3MyQL,A Great Big World;Christina Aguilera,Say Something,Say Something,58.0,229400.0,False,0.453,0.146,2.0,-8.976,1.0,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905,3.0,acoustic,High,3.82,Non-Explicit
1esE8j1nVyzEQ5rVhYXoJT,Parachute,Parachute,Had It All,55.0,216853.0,False,0.606,0.54,7.0,-6.271,0.0,0.0339,0.182,0.000144,0.144,0.249,79.952,4.0,acoustic,High,3.61,Non-Explicit
68Yc9ylRZZPtsuVgtrxcDj,Zack Tabudlo;Yonnyboii,Take Me Back,Take Me Back ft. Yonnyboii,50.0,149000.0,False,0.595,0.646,0.0,-5.495,1.0,0.0327,0.11,0.0,0.258,0.563,120.049,4.0,acoustic,High,2.48,Non-Explicit
3tjjCCdXSdaVEo4q4y071G,Tobey Rosen,Whole Again (Acoustic Version),Whole Again - Acoustic Version,52.0,157231.0,False,0.736,0.145,11.0,-9.215,1.0,0.0336,0.855,0.0,0.108,0.235,129.832,4.0,acoustic,High,2.62,Non-Explicit
3tob5ofeuvFKKSbOTldenC,The Mayries,Overpass Graffiti,Overpass Graffiti,54.0,226603.0,False,0.479,0.126,1.0,-13.974,1.0,0.0303,0.966,0.0,0.113,0.279,96.327,4.0,acoustic,High,3.78,Non-Explicit
4E6cwWJWZw2zWf7VFbH7wf,Sara Bareilles,Little Voice,Love Song,73.0,258826.0,False,0.583,0.786,2.0,-3.142,0.0,0.0301,0.0208,0.0,0.188,0.573,123.055,4.0,acoustic,High,4.31,Non-Explicit
3uAdZpIbMTtVXitHVibLMV,Andrew Foy;Renee Foy,Let Her Go,Let Her Go,38.0,194013.0,False,0.549,0.291,2.0,-13.457,1.0,0.0388,0.858,0.000846,0.129,0.376,75.153,4.0,acoustic,Moderate,3.23,Non-Explicit
2LC523tbEPFpc1pnikbt5b,Aqualung,Still Life,Brighter Than Sunshine,53.0,242439.0,False,0.418,0.489,6.0,-8.373,0.0,0.0323,0.287,0.0288,0.42,0.398,72.891,4.0,acoustic,High,4.04,Non-Explicit
3ISLwA96mtx13Wx7K1PPPk,Tyler Ward;Karis;Ray Lorraine,Love Story,Love Story,55.0,232500.0,False,0.498,0.12,0.0,-17.721,1.0,0.0487,0.851,0.0,0.171,0.338,121.187,4.0,acoustic,High,3.88,Non-Explicit
7Ca2CkwSqHyr3eCh8IRdjz,Agustín Amigó;Nylonwings,Mujer con Abanico,Mujer con Abanico,41.0,156787.0,False,0.769,0.135,5.0,-12.049,0.0,0.061,0.986,0.905,0.106,0.471,103.939,4.0,acoustic,Moderate,2.61,Non-Explicit
6ql0ffq6Jvyh9OKqrJCMaP,Amy Stroup,In the Shadows,In the Shadows,46.0,263823.0,False,0.434,0.469,0.0,-7.849,0.0,0.0265,0.52,0.000328,0.108,0.0568,136.282,4.0,acoustic,Moderate,4.4,Non-Explicit
1EyvonxK8OGHRV4WDRdArc,Boyce Avenue;Connie Talbot,Can You Feel the Love Tonight,Can You Feel the Love Tonight,63.0,250916.0,False,0.452,0.198,10.0,-9.374,1.0,0.0335,0.931,2.24e-06,0.1,0.217,119.499,4.0,acoustic,High,4.18,Non-Explicit
0EKBV6GybPtALXUgWqWrym,Brandi Carlile,The Story,The Story,66.0,238493.0,False,0.544,0.5,11.0,-8.253,1.0,0.026,0.0325,3.78e-06,0.109,0.177,93.621,4.0,acoustic,High,3.97,Non-Explicit
41A82PidFKhGX5hm1WoaDs,JJ Heller,Better,Better,54.0,215906.0,False,0.662,0.187,2.0,-9.003,1.0,0.0268,0.969,0.000273,0.0922,0.233,104.988,4.0,acoustic,High,3.6,Non-Explicit
5oV8bZaShr2d01FFMHBUPq,Kina Grannis,Iris,Iris,62.0,181136.0,False,0.497,0.13,6.0,-15.571,1.0,0.0436,0.841,0.0,0.111,0.179,130.769,3.0,acoustic,High,3.02,Non-Explicit
5nMRpGfqQ0tb1TMbqBVK2J,The Mayries,#Acoustic,Rockabye - Acoustic Version,57.0,157466.0,False,0.528,0.291,10.0,-9.696,1.0,0.0401,0.914,0.0,0.121,0.355,76.805,4.0,acoustic,High,2.62,Non-Explicit
04qDUASuSfVp6fktfsxVej,Caleb Santos;Viva Music Publishing Inc.,I Need You More Today,I Need You More Today,68.0,233728.0,False,0.461,0.522,11.0,-7.513,1.0,0.043,0.36,0.0,0.123,0.446,157.768,4.0,acoustic,High,3.9,Non-Explicit
3g61xRaqII8q1wlQDzv550,Boyce Avenue,"Cover Sessions, Vol. 4",Beautiful Soul,62.0,216612.0,False,0.483,0.506,9.0,-6.058,1.0,0.0347,0.394,0.0,0.0946,0.705,87.337,4.0,acoustic,High,3.61,Non-Explicit
3dglCYsVMjPbDlU2CC9Vq7,Jason Mraz,Know.,Let's See What The Night Can Do,53.0,245186.0,False,0.392,0.423,7.0,-7.813,1.0,0.0348,0.27,0.0,0.117,0.288,113.537,4.0,acoustic,High,4.09,Non-Explicit
2f4jlGvGi3ZDGogXys5FUp,Rachael Yamagata,Something In the Rain (Music from the Original TV Series),"La La La (Something In the Rain, Pt. 2) [Music from the Original TV Series]",44.0,219613.0,False,0.42,0.2,7.0,-18.827,1.0,0.0492,0.929,0.49,0.0758,0.164,87.248,4.0,acoustic,Moderate,3.66,Non-Explicit
3NCg46FWgnANZc9HQHQOQR,Parachute,The Way It Was,Forever And Always,57.0,248960.0,False,0.657,0.716,2.0,-5.675,1.0,0.0301,0.014,0.0,0.0483,0.435,93.924,4.0,acoustic,High,4.15,Non-Explicit
0muntSMuAZzcwYBBMZj6sf,Priscilla Ahn,When Marnie Was There Song Album - Just Know That I Love You.,Fine On The Outside,52.0,252466.0,False,0.495,0.185,9.0,-13.824,1.0,0.0288,0.692,0.00403,0.109,0.196,101.89,4.0,acoustic,High,4.21,Non-Explicit
4bXoVtbp6fN8FaSQvGQB41,Chord Overstreet,Tree House Tapes,Tortured Soul,53.0,246613.0,False,0.55,0.499,4.0,-9.502,1.0,0.0338,0.472,2.26e-06,0.0798,0.144,86.966,1.0,acoustic,High,4.11,Non-Explicit
3FRARAKLpHw3er9ZaTwaHO,JJ Heller,I Believe in You,I Believe in You,53.0,198786.0,False,0.534,0.359,0.0,-9.311,1.0,0.0296,0.449,1.2e-05,0.331,0.267,131.804,4.0,acoustic,High,3.31,Non-Explicit
2Dzhwe90lhHXVU6lk7Nx0H,Jon Bryant,Cult Classic,At Home,55.0,226640.0,False,0.378,0.52,11.0,-10.965,1.0,0.0382,0.777,0.0888,0.0979,0.357,73.744,4.0,acoustic,High,3.78,Non-Explicit
12niARgkwxGsklcEwh6GlG,Donovan Woods,"Hard Settle, Ain't Troubled","Portland, Maine",66.0,203869.0,False,0.606,0.349,4.0,-13.967,1.0,0.0319,0.764,0.306,0.112,0.156,80.071,4.0,acoustic,High,3.4,Non-Explicit
0v0pc1lIt5p6EBX7pnfOGF,Ross Copperman,Holding On and Letting Go LP,Holding On and Letting Go,49.0,317441.0,False,0.486,0.555,2.0,-9.466,1.0,0.0271,0.818,0.00269,0.109,0.0992,77.987,4.0,acoustic,Moderate,5.29,Non-Explicit
5wQci5VCUjdbKnRD61XYwu,Joshua Hyslop,In Deepest Blue (Bonus Track Version),The Flood,60.0,261640.0,False,0.577,0.446,6.0,-11.343,1.0,0.0313,0.554,0.0782,0.116,0.262,81.005,4.0,acoustic,High,4.36,Non-Explicit
0HQnJee8ShSDu2AYwibxst,Angelina Cruz,Hanggang Kailan (Umuwi Ka Na Baby),Hanggang Kailan (Umuwi Ka Na Baby),38.0,211933.0,False,0.59,0.407,4.0,-9.079,1.0,0.0361,0.861,9.95e-06,0.094,0.276,145.852,4.0,acoustic,Moderate,3.53,Non-Explicit
4VoJCUgNmnqG2qF0peDBkw,Stephen Speaks,No More Doubt,Out of My League,67.0,218800.0,False,0.538,0.315,0.0,-10.057,1.0,0.0291,0.96,0.00596,0.0979,0.4,91.921,3.0,acoustic,High,3.65,Non-Explicit
7xLhousIHDxoGgeJNhO4Ye,A Great Big World,Is There Anybody Out There? - Track by Track Commentary,Say Something,57.0,233266.0,False,0.447,0.158,2.0,-7.571,1.0,0.036,0.872,1.58e-06,0.0816,0.142,140.942,3.0,acoustic,High,3.89,Non-Explicit
1bhpBRCLsVg3p7BWARbaDS,Eddie Vedder,Into The Wild (Music For The Motion Picture),Rise,60.0,156453.0,False,0.401,0.58,7.0,-6.86,1.0,0.0541,0.906,0.217,0.134,0.526,173.277,3.0,acoustic,High,2.61,Non-Explicit
6NSlOEEtWlqvEFrjQsry77,The Weepies;Deb Talan;Steve Tannen,Say I Am You,World Spins Madly On,64.0,165133.0,False,0.502,0.311,1.0,-13.421,1.0,0.0285,0.617,4.32e-05,0.129,0.4,107.612,4.0,acoustic,High,2.75,Non-Explicit
1HqVCK9h4LiJ61aRrrKTAt,Freddie King,Thanksgiving Party,Stumble,0.0,216626.0,False,0.678,0.612,4.0,-9.764,1.0,0.0339,0.1,0.316,0.164,0.857,118.381,4.0,acoustic,Low,3.61,Non-Explicit
0wP19iM8ULJyV0r0LFDsDv,Taj Mahal,Supa Chill,Paradise,0.0,251426.0,False,0.65,0.406,7.0,-13.492,1.0,0.0761,0.568,0.0,0.484,0.862,79.642,4.0,acoustic,Low,4.19,Non-Explicit
27Fq4XyOkogdGLcfsVdjFb,Keb' Mo';Gerald Albright,Un tecito y a mimir,"Moonlight, Mistletoe & You",0.0,209293.0,False,0.649,0.399,6.0,-7.894,1.0,0.0256,0.184,0.000108,0.113,0.342,97.498,3.0,acoustic,Low,3.49,Non-Explicit
45jGOHwYKgsRYbAJ8DR61d,Motohiro Hata,青の光景,ひまわりの約束,61.0,308146.0,False,0.523,0.445,10.0,-6.359,1.0,0.0329,0.188,0.0,0.18,0.336,78.957,4.0,acoustic,High,5.14,Non-Explicit
4iObEYRE4FLm0D90gmZFef,Thomas Daniel,Since U Been Gone,Since U Been Gone - Acoustic Version,50.0,221170.0,False,0.538,0.162,5.0,-13.31,1.0,0.0299,0.847,0.0,0.114,0.366,94.981,4.0,acoustic,High,3.69,Non-Explicit
3akr0ZrJxLMBLIFeNNKffW,Masayoshi Yamazaki,"One more time,One more chance","One more time,One more chance",47.0,330786.0,False,0.519,0.429,11.0,-7.707,0.0,0.0317,0.658,0.0,0.111,0.396,129.491,4.0,acoustic,Moderate,5.51,Non-Explicit
7BRwh1bemr9rFMDeTbcy5S,Kina Grannis,Creep,Creep,58.0,234135.0,False,0.585,0.103,7.0,-12.682,1.0,0.0309,0.801,0.0,0.126,0.179,133.057,4.0,acoustic,High,3.9,Non-Explicit
3rzRo91l4htQvMXhsiECAX,Todd Carey;Ariza;Chuck Leavell,Higher Love,Higher Love,30.0,173250.0,False,0.578,0.763,2.0,-4.824,1.0,0.0998,0.0916,2.8e-06,0.0743,0.394,96.808,4.0,acoustic,Moderate,2.89,Non-Explicit
0v1vufjir4OE4iRckLMoLd,YUZU,Shinsekai,Hyouriittai,52.0,336619.0,False,0.223,0.891,1.0,-3.626,0.0,0.138,0.325,0.0,0.287,0.333,159.888,4.0,acoustic,High,5.61,Non-Explicit
